enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
16383,city_24,0.698,,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,>4,78,1.0
26134,city_83,0.923,Male,No relevent experience,Full time course,High School,,2,,,never,52,0.0
45,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,26,0.0
1052,city_16,0.91,,No relevent experience,Full time course,Masters,STEM,15,,,>4,12,1.0
202,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10/49,Funded Startup,>4,78,0.0
28612,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,,1,59,0.0
19697,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,25,1.0
7073,city_101,0.5579999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,1,67,1.0
15480,city_23,0.899,,No relevent experience,Part time course,High School,,4,,,1,110,0.0
22850,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,18,0.0
24441,city_40,0.7759999999999999,,Has relevent experience,,Masters,STEM,17,50-99,Funded Startup,1,37,0.0
11,city_103,0.92,Male,Has relevent experience,Part time course,Primary School,,11,,,4,20,0.0
22547,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,NGO,1,73,0.0
26935,city_21,0.624,Male,No relevent experience,Full time course,High School,,8,,,never,27,0.0
5827,city_104,0.924,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,50-99,Funded Startup,1,28,0.0
10009,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Public Sector,2,8,0.0
15515,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,NGO,1,114,0.0
26551,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,101,0.0
16435,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,53,0.0
12486,city_162,0.767,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,3,29,1.0
2700,city_145,0.555,,No relevent experience,Full time course,Graduate,STEM,,10/49,Pvt Ltd,4,83,1.0
32789,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,42,0.0
17510,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,8,,,never,124,0.0
16222,city_103,0.92,Male,No relevent experience,Part time course,High School,,5,,,1,96,0.0
15949,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,2,18,0.0
8123,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,47,0.0
2966,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,50,0.0
31720,city_116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,11,,,1,28,0.0
29364,city_89,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,11,1.0
8687,city_104,0.924,Female,Has relevent experience,no_enrollment,Graduate,Humanities,11,1000-4999,Pvt Ltd,4,26,0.0
14956,city_160,0.92,,No relevent experience,no_enrollment,Primary School,,<1,,,never,12,0.0
32009,city_173,0.878,Male,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,1,37,1.0
7301,city_67,0.855,Male,Has relevent experience,Full time course,Masters,STEM,10,100-500,Pvt Ltd,2,38,0.0
31417,city_100,0.887,,No relevent experience,Full time course,High School,,4,,Pvt Ltd,never,76,0.0
5615,city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,11,0.0
26177,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,316,0.0
13752,city_71,0.884,,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,15,0.0
23282,city_21,0.624,Male,No relevent experience,Full time course,High School,,1,,,never,9,1.0
3725,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Early Stage Startup,4,10,0.0
284,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,38,0.0
15868,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,2,,,2,116,1.0
20511,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,1,74,0.0
905,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,2,9,0.0
23380,city_90,0.698,,No relevent experience,no_enrollment,Masters,STEM,8,50-99,,4,4,0.0
872,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,18,0.0
4903,city_67,0.855,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,13,0.0
23369,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,>4,75,0.0
5733,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,2,13,1.0
10552,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,7,500-999,Pvt Ltd,1,50,1.0
20897,city_136,0.897,,Has relevent experience,no_enrollment,High School,,3,,,1,12,0.0
5502,city_98,0.949,Male,No relevent experience,no_enrollment,High School,,2,,Pvt Ltd,never,12,0.0
7404,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Public Sector,1,11,0.0
9774,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,4,84,0.0
12009,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,11,1.0
23623,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,>4,25,0.0
23101,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,,,1,104,0.0
32515,city_114,0.926,Other,Has relevent experience,no_enrollment,High School,,16,,,2,28,0.0
8394,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,,>4,45,0.0
7772,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,,never,11,0.0
18092,city_90,0.698,,Has relevent experience,Part time course,,,13,50-99,Pvt Ltd,,18,0.0
24832,city_103,0.92,,Has relevent experience,no_enrollment,,,>20,10000+,Pvt Ltd,>4,50,0.0
11751,city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,never,58,0.0
8715,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,8,100-500,NGO,>4,52,0.0
14511,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,8,0.0
33368,city_61,0.913,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,3,154,0.0
24657,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,42,0.0
14721,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,,32,0.0
5147,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,20,1.0
28420,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,98,0.0
2672,city_65,0.802,,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,62,0.0
24151,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,Humanities,20,10/49,,1,64,1.0
23759,city_21,0.624,,No relevent experience,,High School,,6,,,never,28,1.0
651,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,72,0.0
11259,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,4,23,0.0
11457,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,130,1.0
14560,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,,1,288,0.0
29509,city_73,0.754,Male,No relevent experience,Full time course,High School,,3,,,never,65,0.0
10651,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,14,0.0
21306,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,17,0.0
20658,city_16,0.91,,Has relevent experience,no_enrollment,High School,,15,<10,Pvt Ltd,>4,38,0.0
29080,city_21,0.624,Male,No relevent experience,Part time course,Graduate,No Major,9,,,never,34,0.0
6211,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,1,42,0.0
31641,city_103,0.92,Female,No relevent experience,Full time course,Masters,STEM,>20,5000-9999,Public Sector,>4,4,0.0
2968,city_114,0.926,Male,No relevent experience,Full time course,High School,,14,10/49,Pvt Ltd,1,34,0.0
1673,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Other,9,,,never,83,1.0
2800,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Funded Startup,2,62,0.0
32343,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,83,0.0
19664,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,30,0.0
29559,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,55,0.0
29470,city_136,0.897,Male,No relevent experience,Full time course,,,5,,,1,210,0.0
6128,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,19,0.0
15436,city_65,0.802,Female,No relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,1,144,1.0
1162,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,100,0.0
14779,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,17,500-999,,1,13,0.0
4490,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,42,0.0
11347,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,45,0.0
15260,city_73,0.754,Male,No relevent experience,no_enrollment,Primary School,,10,,,never,15,0.0
29145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,4,136,0.0
28760,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,1,50,1.0
14507,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,6,0.0
2639,city_67,0.855,Other,Has relevent experience,Full time course,Masters,STEM,7,,,1,24,0.0
7593,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,5,,,never,25,0.0
2802,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,10,0.0
2096,city_36,0.893,,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,3,54,0.0
18862,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,1000-4999,Pvt Ltd,1,43,0.0
24885,city_21,0.624,Female,Has relevent experience,,Graduate,STEM,3,100-500,Pvt Ltd,1,52,0.0
23002,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,10,,,1,58,1.0
18150,city_97,0.925,Male,Has relevent experience,no_enrollment,Primary School,,6,,,>4,28,0.0
17560,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,100,1.0
30662,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,,1,28,0.0
27932,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,52,0.0
8591,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,3,,,never,306,0.0
22603,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,<1,<10,Pvt Ltd,1,114,0.0
3820,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,190,0.0
6222,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,3,26,0.0
17260,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,<1,,,>4,70,0.0
20008,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,146,0.0
2834,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Humanities,<1,100-500,Pvt Ltd,1,78,0.0
23914,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,>4,25,0.0
5914,city_159,0.843,,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,3,33,0.0
24281,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,6,50-99,Pvt Ltd,2,103,0.0
7328,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,>4,26,1.0
8219,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,2,42,1.0
9046,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,104,0.0
26955,city_16,0.91,Male,Has relevent experience,,Graduate,STEM,10,,,>4,13,0.0
14130,city_138,0.836,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,never,150,0.0
18042,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,1000-4999,Pvt Ltd,2,18,0.0
19702,city_73,0.754,Male,No relevent experience,Part time course,High School,,4,1000-4999,Pvt Ltd,1,280,1.0
24464,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,,1,166,0.0
17758,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,6,1.0
29881,city_109,0.701,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,46,1.0
25194,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,4,20,0.0
15287,city_160,0.92,Female,Has relevent experience,no_enrollment,Primary School,,10,50-99,Early Stage Startup,1,33,0.0
28800,city_150,0.698,,No relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Public Sector,1,80,0.0
6283,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,10,50-99,Pvt Ltd,>4,206,0.0
28270,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,88,0.0
10849,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,167,0.0
11157,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,3,110,0.0
10135,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,>4,314,1.0
9440,city_118,0.722,,No relevent experience,no_enrollment,High School,,2,,,,30,0.0
3396,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Pvt Ltd,never,102,0.0
16712,city_74,0.579,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,,,never,27,0.0
19320,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,22,0.0
7943,city_69,0.856,,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,2,4,0.0
9114,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,8,0.0
26879,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,12,,,3,150,1.0
11964,city_101,0.5579999999999999,Male,No relevent experience,Full time course,Graduate,Other,4,,,1,43,1.0
21142,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,55,0.0
18943,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,64,0.0
3224,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Public Sector,3,158,0.0
19039,city_136,0.897,Female,No relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,1,15,0.0
29657,city_103,0.92,,No relevent experience,Part time course,Graduate,Business Degree,<1,50-99,Pvt Ltd,1,15,0.0
9820,city_104,0.924,Female,No relevent experience,Full time course,Graduate,STEM,3,,,1,39,1.0
17530,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,3,72,0.0
17642,city_134,0.698,,No relevent experience,no_enrollment,,,,,,never,33,0.0
16558,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,43,0.0
6284,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,,1,28,1.0
3907,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,>4,58,0.0
18350,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,,50-99,Pvt Ltd,1,20,1.0
2706,city_123,0.738,,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Early Stage Startup,2,166,0.0
4441,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,44,0.0
8552,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,NGO,1,31,0.0
29508,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,24,0.0
22438,city_165,0.903,,No relevent experience,no_enrollment,Graduate,Business Degree,4,10000+,Pvt Ltd,1,200,0.0
26566,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,,,1,9,0.0
28164,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,11,0.0
3166,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,36,0.0
5061,city_114,0.926,Male,No relevent experience,Full time course,High School,,9,,,never,150,0.0
7082,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,68,0.0
28221,city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,,,1,20,1.0
15837,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Other,3,<10,Pvt Ltd,2,18,1.0
8087,city_159,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,11,50-99,Pvt Ltd,2,38,0.0
25875,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,17,0.0
18212,city_91,0.691,,No relevent experience,no_enrollment,Graduate,Other,3,,,2,46,0.0
23158,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,14,10000+,,2,94,0.0
32750,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,>4,134,0.0
23942,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Funded Startup,4,21,0.0
9118,city_123,0.738,Male,No relevent experience,Full time course,High School,,3,,,1,4,0.0
20974,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Funded Startup,2,24,0.0
1415,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Early Stage Startup,2,26,0.0
3694,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,114,0.0
21654,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,87,0.0
31961,city_16,0.91,Female,No relevent experience,no_enrollment,Masters,Business Degree,>20,,,1,63,1.0
19643,city_90,0.698,Male,Has relevent experience,Part time course,High School,,6,,,1,58,1.0
5520,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,,85,1.0
7134,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,8,50-99,,1,180,0.0
20606,city_19,0.682,,No relevent experience,Full time course,Graduate,STEM,3,,,,78,0.0
17752,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,210,1.0
14478,city_89,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,24,1.0
16470,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,94,0.0
5737,city_69,0.856,,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,,35,1.0
20828,city_61,0.913,,Has relevent experience,no_enrollment,Graduate,STEM,3,,,1,28,0.0
6201,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,2,37,1.0
26823,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,32,1.0
22017,city_21,0.624,,No relevent experience,Full time course,High School,,3,,,never,72,1.0
20905,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,29,1.0
33213,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,37,0.0
453,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,24,1.0
14133,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,50-99,Funded Startup,2,22,0.0
5732,city_114,0.926,Male,Has relevent experience,Full time course,High School,,9,100-500,Pvt Ltd,1,18,0.0
16666,city_136,0.897,,Has relevent experience,Part time course,Graduate,STEM,3,5000-9999,Pvt Ltd,never,20,0.0
5497,city_75,0.939,,No relevent experience,,,,<1,,Pvt Ltd,never,14,0.0
21123,city_162,0.767,,No relevent experience,Full time course,High School,,4,,,never,32,0.0
32244,city_61,0.913,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,9,0.0
29004,city_61,0.913,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,90,0.0
1160,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,18,10000+,Pvt Ltd,>4,45,0.0
21634,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,50,0.0
18989,city_21,0.624,Male,No relevent experience,Full time course,High School,,3,,,never,62,0.0
26220,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,26,0.0
6629,city_116,0.743,Male,Has relevent experience,Full time course,High School,,10,1000-4999,Pvt Ltd,1,50,0.0
27423,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,2,69,0.0
22350,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,,1,210,0.0
19534,city_71,0.884,Male,No relevent experience,no_enrollment,Masters,STEM,6,10/49,Pvt Ltd,3,6,0.0
16562,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,37,0.0
22049,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,100-500,Pvt Ltd,>4,79,0.0
14439,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,78,1.0
19422,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,102,1.0
18842,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,2,12,0.0
16372,city_114,0.926,,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,1,88,0.0
24037,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,4,31,0.0
18075,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,44,0.0
14453,city_74,0.579,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,3,50,1.0
9903,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,4,51,1.0
27202,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,1,50,1.0
24764,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,92,0.0
13411,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,,1,12,0.0
12315,city_143,0.74,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,40,0.0
14598,city_37,0.794,,No relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160,0.0
5127,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,34,0.0
26849,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,97,1.0
8482,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,<1,100-500,Pvt Ltd,1,22,0.0
19048,city_28,0.939,Male,No relevent experience,no_enrollment,High School,,3,10000+,Pvt Ltd,3,59,0.0
28108,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,1,72,1.0
30290,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,2,102,1.0
5581,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,>4,56,0.0
22090,city_40,0.7759999999999999,,No relevent experience,no_enrollment,,,2,,,never,47,0.0
29021,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,21,0.0
23298,city_103,0.92,,No relevent experience,no_enrollment,High School,,6,,,never,35,0.0
8355,city_45,0.89,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,254,0.0
23645,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,58,0.0
5680,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,1,9,0.0
488,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,3,32,0.0
22395,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,,Public Sector,1,129,1.0
27941,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,36,0.0
13778,city_100,0.887,,Has relevent experience,Full time course,High School,,7,,,never,117,0.0
11772,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,1,15,1.0
33129,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,4,0.0
4866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Early Stage Startup,2,206,0.0
23902,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,18,<10,Pvt Ltd,1,21,0.0
336,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,96,0.0
760,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,,,2,8,0.0
26396,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Business Degree,10,,,never,290,1.0
22291,city_75,0.939,Male,Has relevent experience,no_enrollment,,,>20,50-99,Pvt Ltd,1,15,0.0
